school,sex,age,address,Pstatus,paid,activities,nursery,internet,romantic,absences,alc,stability,academic_support,idle,grade_avg,delinquency,Medu_1,Medu_2,Medu_3,Medu_4,Fedu_1,Fedu_2,Fedu_3,Fedu_4,Mjob_2,Mjob_3,Mjob_4,Mjob_5,Fjob_2,Fjob_3,Fjob_4,Fjob_5,reason_2,reason_3,reason_4,guardian_2,guardian_3,traveltime_2,traveltime_3,traveltime_4,studytime_2,studytime_3,studytime_4,failures_1,failures_2,failures_3,health_2,health_3,health_4,health_5
0,0,17,0,1,0,0,1,1,0,0,0,0,2,12,15.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,17,1,1,0,0,1,1,1,1,0,4,1,6,13.67,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,16,0,1,0,0,1,0,0,0,0,0,1,3,9.67,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,1,17,1,1,1,0,1,1,0,5,0,5,2,3,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,16,0,1,0,0,1,0,0,1,0,0,2,3,11.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,17,0,1,0,1,1,1,0,8,1,4,2,4,8.67,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,17,0,1,0,0,1,1,1,0,1,5,1,3,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,16,0,1,0,0,0,1,1,2,0,4,1,4,8.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,16,0,1,0,0,1,1,1,0,0,0,1,4,15.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,16,0,1,0,0,1,1,0,0,1,0,2,2,11.67,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,15,1,1,0,1,1,0,0,11,0,5,2,25,10.0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,15,0,0,0,1,1,0,0,8,0,0,2,20,13.67,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,15,0,0,0,1,1,1,0,11,0,0,1,9,12.33,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,16,1,1,0,0,0,0,1,2,0,0,2,9,11.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,16,0,1,0,1,1,1,0,8,0,0,2,8,9.67,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,17,0,1,0,0,1,0,1,5,0,4,1,9,10.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,17,1,1,1,0,1,0,0,0,0,5,2,3,10.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,16,0,1,0,0,1,1,1,1,0,5,2,15,11.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,17,1,1,0,1,1,1,1,2,0,3,1,9,8.67,6,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,17,1,1,0,1,1,0,1,2,1,0,1,2,11.67,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,17,0,1,0,1,0,1,1,8,1,5,2,16,8.33,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,1,17,0,1,0,0,1,1,0,0,0,5,2,10,14.67,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,16,1,1,0,0,1,1,0,0,0,0,1,2,10.67,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,17,0,0,0,1,1,1,1,2,0,4,1,25,10.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,17,1,1,0,0,0,1,0,0,0,4,3,9,17.67,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,16,0,0,0,0,0,1,1,0,0,0,2,2,12.67,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,17,0,1,1,0,1,1,0,0,0,4,2,2,13.33,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,19,0,1,0,1,1,1,0,2,1,4,1,12,9.33,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,17,0,0,0,0,1,0,1,4,0,0,1,2,11.33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,17,1,1,0,1,1,1,1,3,0,3,1,25,10.33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,16,1,1,0,0,0,1,1,5,0,4,3,12,13.33,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,16,1,1,0,0,1,0,0,4,1,0,1,16,10.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,17,1,1,0,1,0,1,1,2,0,5,2,16,8.67,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,17,1,1,0,1,1,0,1,0,1,5,0,25,10.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,18,1,1,0,0,1,0,0,0,0,4,3,6,12.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,17,1,1,0,1,0,1,1,0,0,4,2,25,9.67,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,18,0,1,0,1,1,0,0,6,0,0,2,9,9.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,16,1,1,0,1,1,0,1,0,0,0,1,12,12.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,17,0,1,0,1,1,0,1,0,0,1,1,2,2.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,16,1,1,0,0,1,1,0,2,0,4,1,25,10.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,16,1,1,0,1,1,1,0,0,1,0,1,25,9.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,18,1,1,0,0,1,1,1,2,0,5,1,9,8.33,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,1,0,0,1,1,0,0,0,2,0,3,1.33,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,19,0,1,0,1,1,0,0,4,0,3,1,2,8.67,12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,18,0,1,0,1,1,1,0,9,0,4,1,20,6.67,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,16,1,1,0,1,1,1,1,6,1,5,2,12,7.67,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,19,0,1,0,1,0,1,1,4,0,4,0,12,8.67,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0,1,16,0,0,0,1,1,0,1,8,0,2,2,25,5.67,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,1,17,0,1,0,1,1,0,0,9,0,4,2,6,8.67,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,20,1,1,0,0,1,1,1,12,1,4,1,12,9.67,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,18,1,0,0,0,1,1,0,8,1,5,2,16,10.33,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,18,1,1,0,0,0,1,0,8,1,2,2,25,10.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,19,1,1,0,0,1,1,0,8,1,5,1,16,10.0,8,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
0,0,17,0,1,0,0,1,1,0,4,0,4,2,20,9.0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,18,0,1,0,0,1,1,1,0,0,0,0,9,9.33,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,19,1,1,0,0,1,1,0,4,1,4,2,16,9.0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
0,1,18,0,0,0,0,1,0,0,2,0,4,2,9,7.33,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,19,0,0,0,0,1,0,0,0,0,0,1,16,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,18,1,1,0,0,1,1,1,0,0,5,0,25,4.67,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,17,1,1,0,0,1,1,0,0,0,4,2,12,10.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,17,1,0,1,0,1,0,0,5,0,0,1,6,7.67,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,1,17,0,1,0,1,1,1,0,0,0,5,3,25,5.33,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,18,1,1,0,1,1,1,0,3,0,0,2,9,7.0,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,1,17,0,1,0,0,1,0,1,0,0,3,2,4,9.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,17,0,1,0,0,1,1,0,0,0,0,1,5,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,18,0,1,0,1,1,0,1,3,0,3,1,16,7.33,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,18,0,1,0,1,0,1,0,2,0,4,1,15,13.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,17,0,1,0,0,1,1,0,0,0,4,2,12,12.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,18,0,0,0,0,1,1,0,0,0,0,1,12,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,18,0,1,0,1,0,1,0,0,0,4,1,15,18.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,18,0,1,0,1,1,1,0,3,0,0,2,20,17.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,17,0,1,0,0,1,1,0,0,0,4,2,9,17.67,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,18,1,1,0,1,1,0,1,0,0,4,1,9,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,0,18,0,1,0,0,0,0,0,8,1,0,2,4,10.67,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,1,1,1,1,1,1,1,5,0,2,2,25,13.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,17,1,1,0,0,0,0,0,4,1,4,0,6,13.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,18,0,1,0,0,0,1,1,4,0,1,2,3,8.67,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,18,0,1,0,0,1,1,1,0,0,0,1,20,12.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,1,18,1,0,0,1,1,1,1,0,0,0,1,3,1.67,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,18,0,1,0,0,1,0,0,2,0,4,0,8,9.67,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,1,19,0,1,0,0,1,0,0,0,0,5,0,25,1.67,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,1,17,0,1,0,0,1,1,1,0,0,4,1,6,18.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,1,17,1,0,0,1,1,1,1,5,0,0,1,9,11.33,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1,18,0,0,0,0,1,0,1,2,0,0,1,6,9.67,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,18,0,1,0,0,1,0,0,0,0,4,1,1,11.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,19,1,0,0,1,1,0,1,0,0,3,1,20,2.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
0,1,18,1,1,0,0,1,1,1,5,0,4,1,2,14.33,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,17,1,1,1,1,0,1,1,4,0,4,2,25,10.67,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,1,18,0,1,0,0,1,0,1,0,0,5,2,12,10.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,17,1,1,1,1,1,1,0,2,0,4,2,9,12.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,17,0,0,0,0,1,0,1,0,0,0,1,6,14.67,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,18,0,1,0,0,0,1,1,2,0,0,1,6,13.67,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,18,0,1,0,0,1,1,0,0,0,0,1,6,18.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,18,1,0,0,0,1,0,1,0,0,0,1,12,15.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,18,0,1,0,0,1,1,1,6,0,4,2,6,12.67,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,1,17,0,1,0,1,1,1,1,4,0,0,2,12,14.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,17,1,1,0,0,0,0,0,0,0,3,1,4,13.0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,18,1,1,1,0,1,0,0,0,1,3,2,12,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,18,0,1,0,0,1,1,1,0,0,0,1,4,15.67,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1,17,1,1,0,0,1,1,1,0,0,5,2,2,8.33,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,18,0,1,0,0,1,1,1,0,0,5,2,6,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,18,1,1,0,0,0,1,1,0,1,3,2,4,4.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,18,1,1,0,1,1,1,1,3,0,0,1,9,9.67,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,17,0,1,0,1,1,0,1,8,0,3,1,12,11.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,17,1,1,0,1,1,1,0,4,0,3,1,25,8.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,18,1,1,0,0,1,1,0,0,0,0,1,16,16.33,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,18,1,1,0,0,1,1,0,4,0,4,1,6,11.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,1,19,1,1,0,0,1,1,1,4,0,4,2,9,8.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
0,1,18,1,1,0,1,1,1,0,1,1,0,1,12,13.67,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,18,0,1,0,0,1,1,1,1,0,4,1,3,16.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,17,1,1,0,1,0,1,0,10,0,4,2,20,8.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,18,0,1,0,1,0,1,0,4,0,3,1,8,18.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,18,1,1,0,1,0,1,1,0,0,4,1,12,4.67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,17,0,1,0,1,1,1,0,4,0,4,1,12,15.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,19,1,1,0,0,1,0,0,0,0,4,1,6,4.33,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,1,1,0,1,0,0,0,1,5,1,12,4.67,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,18,1,1,0,0,1,0,0,0,0,5,1,9,15.33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,17,0,1,0,0,1,1,0,0,0,5,1,20,8.67,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,18,1,1,0,1,1,1,1,4,0,4,2,12,8.67,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,19,1,1,0,1,0,1,0,4,0,5,1,8,10.33,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,1,18,0,1,0,0,1,1,0,4,0,0,2,12,15.33,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,18,0,1,0,1,1,0,0,6,0,1,1,1,10.67,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,17,0,1,0,0,0,1,0,6,1,0,1,20,10.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,18,1,1,0,0,0,1,0,4,1,0,1,4,10.67,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
